8.000000e-01	0	
8.056436e-01	5.067142e-03	
8.112488e-01	1.020520e-02	
8.168090e-01	1.541373e-02	
8.223174e-01	2.069214e-02	
8.277674e-01	2.603970e-02	
8.331524e-01	3.145548e-02	
8.384659e-01	3.693844e-02	
8.437013e-01	4.248737e-02	
8.488523e-01	4.810090e-02	
8.539125e-01	5.377754e-02	
8.588756e-01	5.951563e-02	
8.637356e-01	6.531338e-02	
8.684863e-01	7.116886e-02	
8.731219e-01	7.708000e-02	
8.776365e-01	8.304462e-02	
8.820247e-01	8.906038e-02	
8.862807e-01	9.512485e-02	
8.903994e-01	1.012355e-01	
8.943755e-01	1.073896e-01	
8.982040e-01	1.135843e-01	
9.018800e-01	1.198169e-01	
9.053990e-01	1.260843e-01	
9.087564e-01	1.323835e-01	
9.119481e-01	1.387113e-01	
9.149699e-01	1.450645e-01	
9.178180e-01	1.514397e-01	
9.204888e-01	1.578337e-01	
9.229788e-01	1.642429e-01	
9.252850e-01	1.706639e-01	
9.274042e-01	1.770932e-01	
9.293339e-01	1.835272e-01	
9.310715e-01	1.899623e-01	
9.326147e-01	1.963949e-01	
9.339617e-01	2.028214e-01	
9.351105e-01	2.092381e-01	
9.360598e-01	2.156414e-01	
9.368082e-01	2.220276e-01	
9.373548e-01	2.283932e-01	
9.376987e-01	2.347344e-01	
9.378395e-01	2.410478e-01	
9.377769e-01	2.473297e-01	
9.375109e-01	2.535767e-01	
9.370418e-01	2.597854e-01	
9.363699e-01	2.659522e-01	
9.354961e-01	2.720739e-01	
9.344214e-01	2.781472e-01	
9.331468e-01	2.841689e-01	
9.316740e-01	2.901359e-01	
9.300045e-01	2.960452e-01	
9.281404e-01	3.018938e-01	
9.260836e-01	3.076789e-01	
9.238367e-01	3.133978e-01	
9.214021e-01	3.190479e-01	
9.187827e-01	3.246266e-01	
9.159814e-01	3.301316e-01	
9.130016e-01	3.355606e-01	
9.098465e-01	3.409116e-01	
9.065197e-01	3.461825e-01	
9.030250e-01	3.513716e-01	
8.993663e-01	3.564770e-01	
8.955478e-01	3.614972e-01	
8.915736e-01	3.664309e-01	
8.874483e-01	3.712768e-01	
8.831762e-01	3.760338e-01	
8.787622e-01	3.807010e-01	
8.742111e-01	3.852775e-01	
8.695276e-01	3.897628e-01	
8.647170e-01	3.941564e-01	
8.597844e-01	3.984580e-01	
8.547349e-01	4.026674e-01	
8.495739e-01	4.067848e-01	
8.443067e-01	4.108103e-01	
8.389388e-01	4.147443e-01	
8.334758e-01	4.185873e-01	
8.279231e-01	4.223399e-01	
8.222863e-01	4.260031e-01	
8.165710e-01	4.295778e-01	
8.107829e-01	4.330652e-01	
8.049276e-01	4.364666e-01	
7.990106e-01	4.397835e-01	
7.930377e-01	4.430174e-01	
7.870144e-01	4.461702e-01	
7.809463e-01	4.492438e-01	
7.748388e-01	4.522401e-01	
7.686975e-01	4.551613e-01	
7.625278e-01	4.580098e-01	
7.563351e-01	4.607879e-01	
7.501245e-01	4.634982e-01	
7.439014e-01	4.661433e-01	
7.376708e-01	4.687261e-01	
7.314378e-01	4.712493e-01	
7.252072e-01	4.737159e-01	
7.189839e-01	4.761290e-01	
7.127725e-01	4.784916e-01	
7.065776e-01	4.808070e-01	
7.004035e-01	4.830785e-01	
6.942547e-01	4.853094e-01	
6.881351e-01	4.875030e-01	
6.820489e-01	4.896629e-01	
6.759997e-01	4.917924e-01	
6.699914e-01	4.938952e-01	
6.640273e-01	4.959747e-01	
6.581109e-01	4.980345e-01	
6.522453e-01	5.000782e-01	
6.464334e-01	5.021092e-01	
6.406781e-01	5.041313e-01	
6.349820e-01	5.061480e-01	
6.293476e-01	5.081627e-01	
6.237770e-01	5.101790e-01	
6.182724e-01	5.122003e-01	
6.128356e-01	5.142301e-01	
6.074682e-01	5.162717e-01	
6.021718e-01	5.183285e-01	
5.969477e-01	5.204037e-01	
5.917969e-01	5.225004e-01	
5.867204e-01	5.246218e-01	
5.817189e-01	5.267709e-01	
5.767928e-01	5.289505e-01	
5.719426e-01	5.311635e-01	
5.671683e-01	5.334126e-01	
5.624700e-01	5.357004e-01	
5.578474e-01	5.380293e-01	
5.533001e-01	5.404017e-01	
5.488275e-01	5.428198e-01	
5.444289e-01	5.452857e-01	
5.401034e-01	5.478012e-01	
5.358499e-01	5.503682e-01	
5.316671e-01	5.529883e-01	
5.275537e-01	5.556630e-01	
5.235080e-01	5.583936e-01	
5.195285e-01	5.611813e-01	
5.156132e-01	5.640270e-01	
5.117602e-01	5.669315e-01	
5.079674e-01	5.698955e-01	
5.042326e-01	5.729195e-01	
5.005535e-01	5.760038e-01	
4.969275e-01	5.791484e-01	
4.933522e-01	5.823533e-01	
4.898250e-01	5.856182e-01	
4.863430e-01	5.889428e-01	
4.829035e-01	5.923263e-01	
4.795036e-01	5.957681e-01	
4.761403e-01	5.992670e-01	
4.728106e-01	6.028220e-01	
4.695115e-01	6.064318e-01	
4.662399e-01	6.100947e-01	
4.629925e-01	6.138092e-01	
4.597663e-01	6.175733e-01	
4.565580e-01	6.213850e-01	
4.533644e-01	6.252421e-01	
4.501823e-01	6.291423e-01	
4.470085e-01	6.330830e-01	
4.438397e-01	6.370614e-01	
4.406728e-01	6.410749e-01	
4.375045e-01	6.451203e-01	
4.343319e-01	6.491946e-01	
4.311516e-01	6.532944e-01	
4.279607e-01	6.574164e-01	
4.247562e-01	6.615571e-01	
4.215350e-01	6.657128e-01	
4.182944e-01	6.698796e-01	
4.150314e-01	6.740539e-01	
4.117434e-01	6.782315e-01	
4.084276e-01	6.824084e-01	
4.050815e-01	6.865805e-01	
4.017025e-01	6.907435e-01	
3.982884e-01	6.948932e-01	
3.948367e-01	6.990251e-01	
3.913454e-01	7.031349e-01	
3.878123e-01	7.072181e-01	
3.842355e-01	7.112701e-01	
3.806131e-01	7.152865e-01	
3.769435e-01	7.192626e-01	
3.732251e-01	7.231940e-01	
3.694563e-01	7.270760e-01	
3.656358e-01	7.309041e-01	
3.617626e-01	7.346737e-01	
3.578354e-01	7.383803e-01	
3.538535e-01	7.420194e-01	
3.498159e-01	7.455864e-01	
3.457221e-01	7.490771e-01	
3.415716e-01	7.524871e-01	
3.373639e-01	7.558120e-01	
3.330990e-01	7.590476e-01	
3.287766e-01	7.621898e-01	
3.243969e-01	7.652346e-01	
3.199601e-01	7.681780e-01	
3.154664e-01	7.710162e-01	
3.109165e-01	7.737454e-01	
3.063108e-01	7.763621e-01	
3.016502e-01	7.788627e-01	
2.969355e-01	7.812440e-01	
2.921676e-01	7.835028e-01	
2.873478e-01	7.856359e-01	
2.824773e-01	7.876406e-01	
2.775575e-01	7.895141e-01	
2.725897e-01	7.912539e-01	
2.675757e-01	7.928576e-01	
2.625171e-01	7.943230e-01	
2.574157e-01	7.956481e-01	
2.522734e-01	7.968311e-01	
2.470921e-01	7.978704e-01	
2.418740e-01	7.987645e-01	
2.366212e-01	7.995123e-01	
2.313360e-01	8.001128e-01	
2.260205e-01	8.005651e-01	
2.206773e-01	8.008687e-01	
2.153086e-01	8.010232e-01	
2.099170e-01	8.010284e-01	
2.045050e-01	8.008845e-01	
1.990752e-01	8.005916e-01	
1.936300e-01	8.001504e-01	
1.881722e-01	7.995615e-01	
1.827044e-01	7.988260e-01	
1.772292e-01	7.979449e-01	
1.717493e-01	7.969196e-01	
1.662673e-01	7.957518e-01	
1.607859e-01	7.944433e-01	
1.553078e-01	7.929962e-01	
1.498354e-01	7.914126e-01	
1.443715e-01	7.896950e-01	
1.389185e-01	7.878462e-01	
1.334791e-01	7.858689e-01	
1.280556e-01	7.837663e-01	
1.226506e-01	7.815416e-01	
1.172662e-01	7.791983e-01	
1.119050e-01	7.767400e-01	
1.065691e-01	7.741704e-01	
1.012606e-01	7.714937e-01	
9.598161e-02	7.687139e-01	
9.073418e-02	7.658355e-01	
8.552018e-02	7.628627e-01	
8.034142e-02	7.598004e-01	
7.519961e-02	7.566531e-01	
7.009634e-02	7.534259e-01	
6.503312e-02	7.501238e-01	
6.001132e-02	7.467518e-01	
5.503220e-02	7.433152e-01	
5.009692e-02	7.398194e-01	
4.520649e-02	7.362698e-01	
4.036182e-02	7.326719e-01	
3.556365e-02	7.290313e-01	
3.081264e-02	7.253536e-01	
2.610929e-02	7.216446e-01	
2.145395e-02	7.179100e-01	
1.684686e-02	7.141557e-01	
1.228812e-02	7.103873e-01	
7.777684e-03	7.066109e-01	
3.315358e-03	7.028321e-01	
-1.099176e-03	6.990568e-01	
-5.466381e-03	6.952910e-01	
-9.786860e-03	6.915403e-01	
-1.406135e-02	6.878105e-01	
-1.829073e-02	6.841074e-01	
-2.247601e-02	6.804366e-01	
-2.661834e-02	6.768038e-01	
-3.071900e-02	6.732145e-01	
-3.477939e-02	6.696742e-01	
-3.880105e-02	6.661882e-01	
-4.278563e-02	6.627618e-01	
-4.673493e-02	6.594003e-01	
-5.065084e-02	6.561085e-01	
-5.453537e-02	6.528915e-01	
-5.839065e-02	6.497541e-01	
-6.221890e-02	6.467009e-01	
-6.602245e-02	6.437363e-01	
-6.980373e-02	6.408648e-01	
-7.356526e-02	6.380906e-01	
-7.730964e-02	6.354175e-01	
-8.103956e-02	6.328495e-01	
-8.475777e-02	6.303902e-01	
-8.846711e-02	6.280431e-01	
-9.217047e-02	6.258113e-01	
-9.587080e-02	6.236979e-01	
-9.957110e-02	6.217057e-01	
-1.032744e-01	6.198375e-01	
-1.069838e-01	6.180955e-01	
-1.107025e-01	6.164819e-01	
-1.144334e-01	6.149987e-01	
-1.181799e-01	6.136476e-01	
-1.219451e-01	6.124302e-01	
-1.257321e-01	6.113475e-01	
-1.295441e-01	6.104007e-01	
-1.333842e-01	6.095905e-01	
-1.372556e-01	6.089174e-01	
-1.411615e-01	6.083817e-01	
-1.451048e-01	6.079834e-01	
-1.490886e-01	6.077224e-01	
-1.531159e-01	6.075982e-01	
-1.571896e-01	6.076101e-01	
-1.613126e-01	6.077571e-01	
-1.654878e-01	6.080380e-01	
-1.697177e-01	6.084516e-01	
-1.740052e-01	6.089960e-01	
-1.783526e-01	6.096694e-01	
-1.827626e-01	6.104697e-01	
-1.872375e-01	6.113945e-01	
-1.917794e-01	6.124413e-01	
-1.963906e-01	6.136072e-01	
-2.010731e-01	6.148893e-01	
-2.058288e-01	6.162843e-01	
-2.106594e-01	6.177888e-01	
-2.155666e-01	6.193992e-01	
-2.205519e-01	6.211117e-01	
-2.256166e-01	6.229222e-01	
-2.307619e-01	6.248266e-01	
-2.359889e-01	6.268205e-01	
-2.412984e-01	6.288994e-01	
-2.466913e-01	6.310586e-01	
-2.521679e-01	6.332932e-01	
-2.577289e-01	6.355983e-01	
-2.633743e-01	6.379688e-01	
-2.691043e-01	6.403994e-01	
-2.749188e-01	6.428848e-01	
-2.808174e-01	6.454194e-01	
-2.867996e-01	6.479977e-01	
-2.928649e-01	6.506141e-01	
-2.990125e-01	6.532628e-01	
-3.052413e-01	6.559379e-01	
-3.115501e-01	6.586337e-01	
-3.179377e-01	6.613441e-01	
-3.244024e-01	6.640631e-01	
-3.309426e-01	6.667849e-01	
-3.375564e-01	6.695033e-01	
-3.442418e-01	6.722122e-01	
-3.509965e-01	6.749056e-01	
-3.578182e-01	6.775775e-01	
-3.647042e-01	6.802218e-01	
-3.716519e-01	6.828325e-01	
-3.786585e-01	6.854037e-01	
-3.857208e-01	6.879292e-01	
-3.928358e-01	6.904034e-01	
-4.000000e-01	6.928203e-01	
-4.072101e-01	6.951742e-01	
-4.144624e-01	6.974595e-01	
-4.217532e-01	6.996705e-01	
-4.290786e-01	7.018017e-01	
-4.364347e-01	7.038478e-01	
-4.438175e-01	7.058034e-01	
-4.512226e-01	7.076636e-01	
-4.586458e-01	7.094231e-01	
-4.660828e-01	7.110772e-01	
-4.735290e-01	7.126211e-01	
-4.809799e-01	7.140503e-01	
-4.884308e-01	7.153602e-01	
-4.958772e-01	7.165467e-01	
-5.033142e-01	7.176057e-01	
-5.107370e-01	7.185332e-01	
-5.181409e-01	7.193256e-01	
-5.255209e-01	7.199792e-01	
-5.328722e-01	7.204908e-01	
-5.401898e-01	7.208571e-01	
-5.474689e-01	7.210753e-01	
-5.547045e-01	7.211425e-01	
-5.618917e-01	7.210564e-01	
-5.690257e-01	7.208144e-01	
-5.761016e-01	7.204146e-01	
-5.831145e-01	7.198549e-01	
-5.900596e-01	7.191338e-01	
-5.969323e-01	7.182498e-01	
-6.037279e-01	7.172017e-01	
-6.104417e-01	7.159883e-01	
-6.170693e-01	7.146090e-01	
-6.236061e-01	7.130632e-01	
-6.300479e-01	7.113504e-01	
-6.363904e-01	7.094706e-01	
-6.426293e-01	7.074238e-01	
-6.487608e-01	7.052104e-01	
-6.547808e-01	7.028309e-01	
-6.606857e-01	7.002859e-01	
-6.664717e-01	6.975765e-01	
-6.721353e-01	6.947037e-01	
-6.776733e-01	6.916690e-01	
-6.830823e-01	6.884738e-01	
-6.883594e-01	6.851199e-01	
-6.935016e-01	6.816093e-01	
-6.985063e-01	6.779441e-01	
-7.033710e-01	6.741265e-01	
-7.080932e-01	6.701590e-01	
-7.126709e-01	6.660444e-01	
